년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,근무인구,방문인구,데이터기준일자
2019-01-01,제주시,삼양동,체인화 편의점,여성,5253,55390820,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,제주시,아라동,기타 주점업,남성,59,5165000,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,삼양동,차량용 주유소 운영업,여성,1326,71782226,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,제주시,삼양동,차량용 가스 충전업,여성,78,7397716,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,서귀포시,성산읍,스포츠 및 레크레이션 용품 임대업,여성,8,142000,4014817.561,298513.757,3273306.017,2020-12-15
2019-01-01,제주시,삼양동,화장품 및 방향제 소매업,여성,345,10545331,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,제주시,삼양동,일식 음식점업,여성,208,10418100,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,제주시,삼양동,욕탕업,여성,222,6546000,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,제주시,아라동,기타 외국식 음식점업,남성,774,18938500,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,기타음식료품위주종합소매업,남성,1876,67695450,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,2517,35397230,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,여행사업,남성,8,370000,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,차량용 주유소 운영업,남성,3864,197278871,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,삼양동,육류 소매업,여성,205,24997672,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,제주시,아라동,차량용 가스 충전업,남성,65,7092968,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,건강보조식품 소매업,남성,1,30000,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,과실 및 채소 소매업,남성,251,16876200,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,785,14668740,6320864.6,469092.902,3770953.625,2020-12-15
2019-01-01,제주시,조천읍,한식 음식점업,여성,9169,333554050,6320864.6,469092.902,3770953.625,2020-12-15
2019-01-01,제주시,조천읍,호텔업,여성,64,8904885,6320864.6,469092.902,3770953.625,2020-12-15
2019-01-01,제주시,조천읍,화장품 및 방향제 소매업,여성,30,1585600,6320864.6,469092.902,3770953.625,2020-12-15
2019-01-01,제주시,조천읍,휴양콘도 운영업,여성,933,98230000,6320864.6,469092.902,3770953.625,2020-12-15
2019-01-01,제주시,추자면,과실 및 채소 소매업,남성,20,1726200,502150.445,29306.595,698672.338,2020-12-15
2019-01-01,제주시,아라동,골프장 운영업,남성,577,52233050,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,추자면,기타 수상오락 서비스업,남성,1,600000,502150.445,29306.595,698672.338,2020-12-15
2019-01-01,제주시,추자면,수산물 소매업,남성,33,4849500,502150.445,29306.595,698672.338,2020-12-15
2019-01-01,제주시,용담2동,여행사업,여성,153,4939180,3580857.872,769539.705,4282532.944,2020-12-15
2019-01-01,제주시,일도2동,여관업,남성,143,5837000,9752049.415,567791.426,4040475.83,2020-12-15
2019-01-01,제주시,용담2동,스포츠 및 레크레이션 용품 임대업,여성,11,417000,3580857.872,769539.705,4282532.944,2020-12-15
2019-01-01,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1366,19458350,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,제주시,아라동,그외 기타 종합 소매업,남성,6,3060000,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,추자면,기타 주점업,남성,77,17440000,502150.445,29306.595,698672.338,2020-12-15
2019-01-01,제주시,삼양동,한식 음식점업,남성,8154,316710925,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,아라동,중식 음식점업,남성,1294,35772000,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,육류 소매업,남성,885,31999730,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,삼양동,슈퍼마켓,남성,10403,231219140,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,서양식 음식점업,남성,884,19075150,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,수산물 소매업,여성,5,1656000,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,제주시,삼양동,빵 및 과자류 소매업,남성,1843,21807820,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,비알콜 음료점업,남성,1495,12877370,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,기타음식료품위주종합소매업,남성,906,20189980,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,남성,398,16552820,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,기타 주점업,남성,122,14998000,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,그외 기타 종합 소매업,남성,1,500000,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,자동차 임대업,남성,1,1000,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,중식 음식점업,남성,915,24646100,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,차량용 가스 충전업,남성,79,6196150,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,차량용 주유소 운영업,남성,2648,183350360,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,체인화 편의점,남성,10816,102421270,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,기타 외국식 음식점업,남성,397,10988675,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,아라동,일식 음식점업,남성,1263,60257030,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,삼양동,여관업,남성,44,2534200,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,육류 소매업,남성,218,22264400,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,아라동,욕탕업,남성,41,432500,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,여관업,남성,180,18291390,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,마사지업,남성,2,165000,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,스포츠 및 레크레이션 용품 임대업,남성,91,11222500,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,슈퍼마켓,남성,13164,258326980,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,수산물 소매업,남성,16,17101000,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,삼양동,욕탕업,남성,395,11672040,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,아라동,서양식 음식점업,남성,4205,91553200,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,비알콜 음료점업,남성,2402,22024030,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,삼양동,여관업,여성,6,316000,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,여성,104,4514800,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,제주시,삼양동,슈퍼마켓,여성,9472,242663769,7540615.539,297202.562,1706043.826,2020-12-15
2019-01-01,제주시,삼양동,수산물 소매업,남성,9,1211000,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼양동,일식 음식점업,남성,298,16792200,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,아라동,빵 및 과자류 소매업,남성,2855,38535455,11750863.09,1312079.024,4649627.553,2020-12-15
2019-01-01,제주시,아라동,중식 음식점업,여성,746,22322000,12748635.98,1476509.488,4287035.575,2020-12-15
2019-01-01,제주시,아라동,차량용 가스 충전업,여성,90,12886110,12748635.98,1476509.488,4287035.575,2020-12-15
2019-01-01,제주시,아라동,차량용 주유소 운영업,여성,2142,95658997,12748635.98,1476509.488,4287035.575,2020-12-15
2019-01-01,제주시,삼도2동,화장품 및 방향제 소매업,남성,14,3599477,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,호텔업,남성,817,211829731,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,한식 음식점업,남성,7574,283685799,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,285,4027300,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,체인화 편의점,남성,10270,92880430,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,비알콜 음료점업,여성,71,832000,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,건강보조식품 소매업,여성,4,287300,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,빵 및 과자류 소매업,여성,678,7600780,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,수산물 소매업,여성,35,26126500,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,슈퍼마켓,여성,939,16655420,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,스포츠 및 레크레이션 용품 임대업,여성,47,8389600,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,여관업,여성,317,8399492,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,여행사업,여성,2,45000,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,욕탕업,여성,96,1958000,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,서양식 음식점업,여성,734,12571100,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,육류 소매업,여성,67,2456020,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,일식 음식점업,남성,56,4665000,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,그외 기타 스포츠시설 운영업,여성,2,370000,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,봉개동,여관업,여성,27,1230065,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,육류 소매업,여성,20,5727600,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,중식 음식점업,여성,49,1297000,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,차량용 가스 충전업,여성,15,784000,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,차량용 주유소 운영업,여성,1586,81953621,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,삼도1동,빵 및 과자류 소매업,여성,1061,16209040,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도2동,과실 및 채소 소매업,여성,72,2336000,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도1동,서양식 음식점업,여성,495,7374500,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도2동,관광 민예품 및 선물용품 소매업,여성,81,4396700,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,기타음식료품위주종합소매업,여성,4,185100,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,기타 주점업,여성,29,4464990,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,기타 외국식 음식점업,여성,106,4916508,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,기타 대형 종합 소매업,여성,8790,612106470,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,그외 기타 종합 소매업,여성,9,2490000,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도1동,수산물 소매업,여성,25,4668000,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,봉개동,스포츠 및 레크레이션 용품 임대업,여성,11,454000,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,삼도2동,일반유흥 주점업,여성,9,2890000,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,전시 및 행사 대행업,여성,6,255500,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도1동,육류 소매업,여성,307,33002000,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,욕탕업,여성,82,6530100,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,여관업,여성,129,5931536,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,스포츠 및 레크레이션 용품 임대업,여성,44,6040500,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도2동,건강보조식품 소매업,남성,3,143800,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,과실 및 채소 소매업,남성,57,2564000,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도1동,일반유흥 주점업,여성,12,2593000,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도2동,관광 민예품 및 선물용품 소매업,남성,30,1572500,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,그외 기타 종합 소매업,남성,3,155000,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,기타 대형 종합 소매업,남성,8926,631757930,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,기타 외국식 음식점업,남성,197,10951099,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,기타 주점업,남성,240,33898000,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,비알콜 음료점업,남성,74,724500,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,빵 및 과자류 소매업,남성,504,5418090,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,그외 기타 스포츠시설 운영업,남성,6,996000,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,일식 음식점업,여성,17,1182000,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도1동,일식 음식점업,여성,108,5853800,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,자동차 임대업,여성,2,353000,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도2동,중식 음식점업,여성,274,6749500,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,체인화 편의점,여성,5099,52222940,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,364,3755800,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,한식 음식점업,여성,5740,182870553,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도2동,중식 음식점업,남성,475,13640000,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,일반유흥 주점업,남성,128,33632000,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도2동,육류 소매업,남성,81,4171450,1646676.855,233741.155,2130868.988,2020-12-15
2019-01-01,제주시,삼도1동,슈퍼마켓,여성,8595,240038960,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,화장품 및 방향제 소매업,여성,78,10498750,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,호텔업,여성,57,7990133,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,한식 음식점업,여성,2893,86656700,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,198,4963000,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,체인화 편의점,여성,3685,30740320,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,차량용 주유소 운영업,여성,190,8546350,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,중식 음식점업,여성,368,9282000,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,봉개동,슈퍼마켓,여성,1630,37756050,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,서양식 음식점업,여성,92,2153400,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,빵 및 과자류 소매업,여성,171,1600000,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,삼도1동,일반유흥 주점업,남성,332,102315000,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,마사지업,남성,10,1340000,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,기타 주점업,남성,505,104295000,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,기타 외국식 음식점업,남성,126,3374700,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,그외 기타 종합 소매업,남성,2,1350000,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,관광 민예품 및 선물용품 소매업,남성,14,5346000,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,비알콜 음료점업,남성,302,2563100,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,과실 및 채소 소매업,남성,90,12316400,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,일식 음식점업,남성,201,13532500,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도2동,호텔업,여성,563,120922340,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도1동,건강보조식품 소매업,여성,73,10971450,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,비알콜 음료점업,여성,431,3891200,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,기타 주점업,여성,71,11150000,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,기타 외국식 음식점업,여성,96,1898600,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,육류 소매업,남성,237,30650000,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,그외 기타 종합 소매업,여성,2,1800000,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,서양식 음식점업,남성,360,5990400,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,슈퍼마켓,남성,9101,217642870,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,아라동,체인화 편의점,여성,15784,158992800,12748635.98,1476509.488,4287035.575,2020-12-15
2019-01-01,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,2313,32935580,12748635.98,1476509.488,4287035.575,2020-12-15
2019-01-01,제주시,아라동,한식 음식점업,여성,13404,421898576,12748635.98,1476509.488,4287035.575,2020-12-15
2019-01-01,제주시,아라동,화장품 및 방향제 소매업,여성,243,14159850,12748635.98,1476509.488,4287035.575,2020-12-15
2019-01-01,제주시,애월읍,건강보조식품 소매업,남성,9,4750000,11562606.84,1248941.681,8353054.402000002,2020-12-15
2019-01-01,제주시,애월읍,골프장 운영업,남성,1091,133113645,11562606.84,1248941.681,8353054.402000002,2020-12-15
2019-01-01,제주시,삼도1동,수산물 소매업,남성,6,1571900,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,애월읍,과실 및 채소 소매업,남성,383,24472440,11562606.84,1248941.681,8353054.402000002,2020-12-15
2019-01-01,제주시,삼양동,건강보조식품 소매업,남성,4,801300,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼도2동,화장품 및 방향제 소매업,여성,38,7382660,1537192.378,290627.585,2039618.681,2020-12-15
2019-01-01,제주시,삼도1동,빵 및 과자류 소매업,남성,763,12209600,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,욕탕업,남성,191,15046400,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,여관업,남성,441,20194326,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,스포츠 및 레크레이션 용품 임대업,남성,94,14779300,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼양동,과실 및 채소 소매업,남성,250,17909000,7372510.381,268078.613,1947804.141,2020-12-15
2019-01-01,제주시,삼도1동,관광 민예품 및 선물용품 소매업,여성,31,7020600,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,과실 및 채소 소매업,여성,80,24645200,3419674.106,268090.154,2145029.295,2020-12-15
2019-01-01,제주시,삼도1동,화장품 및 방향제 소매업,남성,60,7567400,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,봉개동,빵 및 과자류 소매업,남성,200,1769900,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,비알콜 음료점업,남성,294,2159800,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,그외 기타 종합 소매업,남성,235,10492730,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,과실 및 채소 소매업,남성,121,8483100,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,골프장 운영업,남성,222,16679000,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,용담2동,슈퍼마켓,여성,5212,108776090,3580857.872,769539.705,4282532.944,2020-12-15
2019-01-01,제주시,봉개동,체인화 편의점,여성,1871,19275140,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,체인화 편의점,남성,4252,44189680,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,휴양콘도 운영업,남성,881,93159720,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,골프장 운영업,여성,33,2280000,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,과실 및 채소 소매업,여성,85,4080658,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,그외 기타 종합 소매업,여성,50,3521100,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,기타 외국식 음식점업,여성,64,1444000,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,비알콜 음료점업,여성,202,1702000,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,한식 음식점업,남성,1760,49499186,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,서양식 음식점업,남성,69,2445400,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,스포츠 및 레크레이션 용품 임대업,남성,21,664000,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,여관업,남성,48,1740000,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,삼도1동,자동차 임대업,남성,1,80000,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,호텔업,남성,86,10539048,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,한식 음식점업,남성,5333,186135080,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,245,6129200,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,체인화 편의점,남성,7548,63327850,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,차량용 주유소 운영업,남성,386,23583762,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,중식 음식점업,남성,589,14290800,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,삼도1동,건강보조식품 소매업,남성,48,9438960,3064665.576000001,218879.581,2302653.643,2020-12-15
2019-01-01,제주시,봉개동,휴양콘도 운영업,여성,563,55246540,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,한식 음식점업,여성,767,21590420,1270508.157,128191.615,1145670.412,2020-12-15
2019-01-01,제주시,봉개동,슈퍼마켓,남성,3124,61246400,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,차량용 주유소 운영업,남성,3439,210594893,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,차량용 가스 충전업,남성,19,3454000,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,중식 음식점업,남성,145,2771000,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,봉개동,육류 소매업,남성,35,5719800,1283442.733,335531.101,1591786.6619999998,2020-12-15
2019-01-01,제주시,조천읍,차량용 주유소 운영업,여성,2251,129284669,6320864.6,469092.902,3770953.625,2020-12-15
2019-01-01,서귀포시,성산읍,여관업,여성,973,56422449,4014817.561,298513.757,3273306.017,2020-12-15
2019-01-01,서귀포시,성산읍,욕탕업,여성,27,613000,4014817.561,298513.757,3273306.017,2020-12-15
2019-01-01,서귀포시,중문동,여관업,남성,681,63620132,2813970.773,234389.804,2052875.825,2020-12-15
2019-01-01,제주시,도두동,일식 음식점업,여성,479,38970200,408070.333,55171.059,1202117.08,2020-12-15
2019-01-01,제주시,도두동,자동차 임대업,여성,1451,76527620,408070.333,55171.059,1202117.08,2020-12-15
2019-01-01,서귀포시,예래동,그외 기타 종합 소매업,여성,4,460000,999712.615,245095.664,2716530.267,2020-12-15
2019-01-01,제주시,도두동,중식 음식점업,여성,21,703000,408070.333,55171.059,1202117.08,2020-12-15
2019-01-01,제주시,도두동,여행사업,여성,469,18645330,408070.333,55171.059,1202117.08,2020-12-15
2019-01-01,제주시,노형동,그외 기타 스포츠시설 운영업,여성,21,1130600,19145721.99,1747798.4319999998,7200113.986000001,2020-12-15
2019-01-01,제주시,도두동,그외 기타 스포츠시설 운영업,여성,3,23500,408070.333,55171.059,1202117.08,2020-12-15
2019-01-01,제주시,도두동,한식 음식점업,남성,2748,161806615,421252.35,82542.576,1352972.121,2020-12-15
2019-01-01,제주시,도두동,서양식 음식점업,남성,195,3040150,421252.35,82542.576,1352972.121,2020-12-15
2019-01-01,제주시,도두동,수산물 소매업,남성,425,25654450,421252.35,82542.576,1352972.121,2020-12-15
2019-01-01,제주시,도두동,슈퍼마켓,남성,1923,38986210,421252.35,82542.576,1352972.121,2020-12-15
2019-01-01,제주시,도두동,스포츠 및 레크레이션 용품 임대업,남성,242,10806000,421252.35,82542.576,1352972.121,2020-12-15
2019-01-01,제주시,도두동,여관업,남성,105,19224400,421252.35,82542.576,1352972.121,2020-12-15
2019-01-01,제주시,도두동,여행사업,남성,652,30824830,421252.35,82542.576,1352972.121,2020-12-15
